,actual,LGBM
37817,360.0,250.03534031981522
310885,150.0,152.65833123577397
111282,80.0,74.007369301606
323310,150.0,157.3712836625087
250872,171.0,117.37678998235069
137643,275.0,259.54670192981837
269063,425.0,420.4026851329792
315160,150.0,89.85977384479996
413490,0.0,8.478797910716278
404029,0.0,-1.9344543047476965
329205,135.0,132.43164797343388
405945,85.0,96.79848102672763
390001,450.73,398.4743279890195
344250,412.5,422.512390609252
265614,85.0,150.95151004622005
242660,190.0,192.0179770132938
395152,199.76,118.24326421352723
329946,175.0,163.78163126685632
100158,289.0,227.9378147931933
113992,80.0,81.76445775469072
225919,75.0,113.76233562342453
101508,470.0,478.942250591455
293622,61.3,126.00917238470537
96475,75.0,149.88520575548964
50410,122.5,156.86330309537317
312947,95.0,93.94097033741534
69312,300.0,253.37584692140922
199073,165.0,185.54624325365205
112405,93.75,99.20632085985639
266233,340.0,334.2590231839066
86131,193.0,251.844256504644
278142,0.0,0.0602001774831178
419453,217.19,177.8040291753341
384390,105.0,122.54544101679086
249500,200.0,170.434578365569
105450,159.0,235.18089801002859
375956,681.85,661.8065982520037
261292,195.0,152.06137254782683
180334,90.0,106.51695033006219
115035,130.0,246.54940417125192
92942,170.0,192.02022614537967
256495,495.0,494.61617758218665
207205,250.0,186.88710130644742
193561,80.0,161.9096008609974
229203,160.0,146.68728200341027
71672,95.0,205.49698320005902
208014,375.0,369.94467766811033
342963,240.0,215.3656240659832
338419,475.0,482.57232597552587
335418,240.0,220.14310392616042
101166,85.0,84.20002738312115
332223,150.0,147.55965585383487
424741,0.0,3.082384624373118
119591,240.0,262.7543671987499
148454,185.0,174.598774436155
370433,658.95,652.825264474714
368087,60.0,107.95145599784533
96791,237.5,170.92896353577555
374531,430.0,648.8394266274637
139198,265.0,263.03176247845175
393837,160.0,135.09904548547053
69469,257.0,268.69258989348384
70592,268.0,184.54056098798532
218004,200.0,195.6465308427006
224703,195.0,184.2645698151012
147997,239.5,210.1338153329185
238105,250.0,220.9424483350124
183800,497.5,489.5748196352135
400970,0.0,4.37171417216293
39140,320.0,209.17215855072334
323089,425.0,441.27811023347437
186756,150.0,149.57158495092835
216053,85.0,141.4455742031729
232791,380.78,385.98341654514945
296341,85.0,98.95094065435353
284747,215.1,178.6878346236488
34652,115.0,147.23569759187077
228623,125.0,148.05389717005139
249524,373.0,370.258095471069
200990,80.0,92.51868476778552
297194,143.0,162.70697799566844
137167,50.0,148.59110759914478
90061,350.73,178.9973427364478
181103,80.0,133.43816041964794
75832,165.0,178.90154959015172
193446,144.13,153.569685356489
425051,0.0,-0.1270605728212854
371718,197.08,162.3775362296279
203349,110.0,138.05547290344958
25607,360.0,345.1276816431367
293039,130.0,196.42576804463377
16662,240.0,212.60110534583586
117309,121.5,196.3550285719692
194017,425.0,416.2779297830041
291704,180.0,161.91923386497376
362400,150.0,220.57400375678253
352690,455.0,453.0279110253443
1059,170.0,280.56915411012744
194037,295.0,274.80575883220297
344567,240.0,211.58557077878098
413014,528.94,504.2459914470386
156581,700.0,696.9121560720082
332693,480.0,477.67757352904454
314363,100.0,92.97917809575284
184141,113.5,127.11836017006878
264305,605.0,602.074959350386
176487,620.0,618.7163789661064
149645,682.0,664.7644603423944
275007,710.0,709.0822648841673
248401,200.0,177.40182082109638
294149,176.5,182.81369185351053
38354,345.0,243.4786023966582
408175,0.0,10.56445284013838
201616,150.0,204.81682890510083
238559,337.5,444.1543506517125
256735,240.0,199.86435216455135
46432,110.0,159.4189220579511
377939,50.0,121.79478185029238
106591,170.0,201.04862986618522
316795,100.0,96.12140794394207
262600,200.0,166.33488714218328
33310,545.0,552.5260834900205
244538,124.0,151.5543026886737
146034,630.14,613.4089148436881
383419,183.0,142.62076440386105
221150,0.0,-0.07817979436815047
132131,130.98,145.96144717990967
370242,187.5,189.39357506454363
411031,240.0,194.14476045459935
391107,35.0,95.38727956881571
366197,306.25,284.50369652584186
422343,230.0,159.4345957902201
243887,185.0,146.65880756814036
308905,146.25,135.00788672509657
28739,190.8,220.2223332958978
17683,195.0,188.20313765235002
221792,375.0,381.7616531972212
107274,170.0,217.27127647533888
15704,236.0,158.19003945600517
165235,165.0,156.59823740384158
176683,187.7,145.50819634692058
346167,65.0,150.0721260082621
219175,290.0,255.8522766308988
113465,0.0,3.5663125524295056
106953,440.0,429.4350782971544
414837,636.0,618.2268836121893
251347,125.0,139.55904230398778
363007,346.25,330.8185946937074
286336,90.0,98.43410349392926
30914,208.5,190.79496878785926
388807,160.0,135.92146168361626
218210,200.0,190.37345895453254
322037,398.0,386.9702319841783
382316,462.0,459.15577590396384
253325,0.0,2.2902039497278572
181048,145.0,275.940405751478
14732,121.0,149.04654802974937
83150,300.0,168.77909538624303
96386,59.0,171.4242611534195
105411,395.5,382.93931737001077
48722,113.0,117.90448202895499
376277,35.0,220.00621739345743
290512,91.1,165.9838132810957
299130,0.0,-0.6718960364233465
204664,320.0,341.55642035038596
319834,69.0,72.5450212352856
14298,240.0,203.29772017021466
202078,90.0,137.5326790836266
322563,75.0,90.47201584847083
66615,120.0,211.62259694845528
171074,200.0,190.537662509176
61309,375.0,363.25937456993813
123354,620.0,542.0045866090937
176543,78.0,137.3699192082045
293332,140.0,129.52406434949694
120147,170.0,167.23658733772726
46232,95.7,122.14723488090681
166895,175.0,146.30374961714324
405001,313.0,310.0691541891689
374010,639.0,551.7442139428414
261335,75.0,115.96975084879475
228977,190.0,177.42474842777227
164979,90.0,134.36355978929313
48594,145.0,152.12453374822874
315054,250.0,243.63885668833555
343132,450.0,442.51380404416346
315010,69.0,70.3456946786762
196766,475.0,466.4985315567656
253840,200.0,154.37255261712426
23761,165.0,244.12346365787744
141504,60.0,167.94242622328943
19289,165.0,173.6552474559338
364944,677.5,680.9005003841136
423822,492.0,427.7520347963532
132717,137.5,159.3716711463753
142817,160.5,155.20147524579247
394903,170.0,121.90105805346154
239469,175.0,160.21241365133267
18323,150.0,186.66514345078104
95309,231.5,198.3973963407602
420077,70.0,143.82174633093058
265604,225.0,214.4489977456608
12517,410.0,387.9753994944243
259692,0.0,1.9753904896201393
375259,93.75,152.9998472438284
168990,265.0,258.6629008927146
359348,75.0,95.93227047575786
48523,411.5,398.7898356314321
12525,95.0,158.65952249931243
65424,300.0,256.16075588041
11265,112.5,175.61965871245238
172687,660.75,619.9445643606982
156095,560.0,538.6660189918167
314481,150.0,129.98915564975553
68081,121.0,204.608711363965
98512,697.0,686.6604355913636
201982,500.0,497.8501842197302
281792,0.0,11.275260679028467
151669,199.23,174.07339719031435
262130,296.45,294.34371477903136
276297,145.0,111.71437087247956
242174,457.0,449.20127265601064
380275,450.0,445.27166047227587
43103,169.5,193.43851262645606
120971,195.0,143.80306986666383
293938,168.35,200.15252863054488
84180,120.0,130.54673983090382
373544,290.0,276.6784053052946
117561,85.0,154.35704981579138
226897,185.0,148.40769640112163
127498,160.0,160.19838303908696
195862,440.0,414.99006909354375
112021,0.0,7.9708704987539996
329281,95.0,95.5545587072511
371575,170.0,203.55632766629392
311587,200.0,199.11482897584327
199506,0.0,3.123490886478746
242268,350.0,349.62473030257763
414629,95.0,122.89710469328972
242099,190.0,141.80454912319163
35139,310.0,274.3626515008673
360189,600.0,596.219814688594
402286,85.0,71.72937692853196
233804,200.0,158.4865129612722
368692,100.0,114.49371161865537
294170,500.0,496.01151571243213
108358,75.0,125.8978714708354
119356,470.0,418.0486420976349
315177,100.0,101.32761837235542
307579,135.0,194.00550592611972
319102,125.0,120.01806305015184
359906,50.0,67.06490542984272
377770,150.0,141.66998864210655
20734,180.0,239.33877991516908
151422,0.0,5.455329853430148
85382,150.0,476.4593114057305
292771,134.67,114.00412392469931
77792,182.0,176.68674424001455
124450,319.8,512.6157663851714
105924,420.0,418.212356140326
371123,329.0,308.9005814769085
42342,360.0,342.98493354295874
379598,447.5,432.51777407304894
76624,121.0,191.57309846249282
280240,224.0,178.23885539365466
4426,95.0,151.12812889697415
37636,332.8,199.0001085340438
47047,360.0,250.93904217136176
231853,400.0,392.53643634224096
22500,670.5,683.7169165228107
325582,175.0,157.12294774512574
208010,120.0,188.8051060285139
21704,215.0,217.7850807696229
408438,80.0,131.7144941821085
161120,95.0,135.63269351261528
259357,0.0,-0.2773223576974797
226788,600.0,576.5779289288419
240555,200.0,176.65345782177675
381096,433.0,432.9528669088289
201548,225.0,185.68238428737268
371676,672.11,648.0116061115132
188410,200.0,172.3726092260687
212289,115.0,180.70524382929113
97503,75.0,118.92774447927866
179743,200.0,160.17785154622592
269137,250.0,228.6512354090907
93911,256.0,249.4411088264839
102865,295.0,179.9738306956107
147004,395.05,381.462188785024
211527,90.0,139.90085243480766
150784,610.05,597.5798971525885
261891,200.0,191.41424807425483
151974,200.0,145.41418299212341
203088,240.0,190.20678321932746
128197,125.0,124.62333261482088
3433,137.5,175.6409456472902
311990,140.0,130.68236848759847
176357,653.13,631.8720509744578
91250,360.0,323.78225123222694
162808,0.0,4.92464056580659
252395,0.0,3.451461344705997
303677,80.0,153.21506833217404
199046,304.0,316.5803087874347
386279,517.0,512.4483462023937
135629,195.0,183.29527704524415
293303,200.0,146.73955886950205
398416,100.0,119.2599906826722
263242,198.0,152.67933839415852
9025,295.0,290.05533902608147
84507,115.0,161.62372073583575
317029,85.0,84.38831769585906
136201,85.0,142.87353699240657
235209,65.0,94.21960565568261
412110,237.98,227.12948624178804
59507,121.0,165.41055091160806
321884,125.0,97.43266229570818
218369,110.0,127.50657712978148
70264,95.0,156.58013631174626
383914,594.0,588.0676500369746
108498,75.0,113.38425652869864
388938,335.8,314.23771153081526
70400,300.0,246.5182461072443
289382,133.5,157.6516905648665
219744,0.0,-2.634206505707959
62179,145.0,180.50148291483896
388584,119.0,114.82827036028807
314864,85.0,87.45412829894764
289977,104.0,202.34384015733514
186030,385.0,383.21714787657334
343617,425.0,424.109046760023
319328,150.0,136.43312935811775
139986,103.5,122.24603501247027
271452,450.0,449.7230314792909
378470,554.85,562.8546300213017
417557,323.22,328.1405353927868
342501,337.0,308.01790723708615
332208,700.0,694.3938373355276
130650,0.0,-0.41774944709265305
411176,116.37,113.31045410390176
143246,342.0,332.70179026661253
20980,586.0,582.0235938206591
360253,173.0,260.8334222186927
52950,510.41,496.0492689224562
170404,200.0,192.8030569355053
312652,300.0,282.400252125463
71709,146.0,145.96775114710448
398509,150.0,139.42705064594708
75419,300.0,211.45153849262246
32239,340.0,226.95973083742714
372629,95.0,173.45525425265984
264014,437.0,430.08137785491874
401470,0.0,0.31797983590258816
405946,678.1,677.5608548070275
1385,575.0,546.9770081531734
334189,100.0,199.78193834064152
206549,115.0,130.5482308838135
421157,150.0,145.48055127365961
138951,594.25,593.5546349407265
418818,219.95,213.50632008202723
164148,55.0,156.6063993394525
273983,364.45,362.33857819263307
210238,200.0,181.9775299698209
419685,140.0,153.44828437079858
184419,199.4,159.73340630260594
122869,125.0,152.87418263769092
254050,215.0,203.62768461832198
22791,75.0,124.08136877068587
291267,240.0,219.54383749950327
381464,115.0,95.84989455925124
253392,96.9,157.787697106193
56110,356.5,175.33679159263008
346995,585.0,561.5815190045885
77727,200.0,168.31075123274184
109252,146.0,180.95792665940155
395310,50.0,115.6727518886109
88515,180.0,183.70450918629618
378060,120.0,119.84167918059359
109851,560.25,548.7494201631245
26862,660.0,638.4667593723577
29869,152.0,234.67138543470665
289914,130.0,161.2047768691724
412913,209.19,156.80237987394904
153166,254.0,259.45172630958507
7850,189.0,217.53103988075142
222685,198.97,177.94543093977617
375509,439.0,428.45066961193345
361752,250.0,250.5551162830948
247128,200.0,156.4428685076653
97001,360.0,255.45223971357024
102017,125.0,142.02174012220758
387774,564.0,569.4570969377376
420804,85.0,115.23829669397115
94431,187.5,264.58041595234346
257806,90.0,113.25822584828039
246284,170.0,153.44385528909828
403537,180.0,137.03249883481217
386605,687.0,678.1648037509093
395229,115.35,138.63093117231912
129978,95.0,114.71036736101338
384765,75.0,100.14752809728921
47286,611.25,609.3937973559346
311534,125.0,152.21193822387318
339279,75.0,131.39771481310493
216512,131.0,152.36271024418136
68350,277.0,267.30295287290704
240470,170.0,165.02042152710564
275035,550.0,524.7500025384068
36438,360.0,217.5908055344447
348176,569.0,556.0640386808809
127084,160.0,121.8405368162062
144687,250.0,241.88168124848275
59446,230.25,150.98946081068718
70492,299.5,285.8596105987896
131539,0.0,0.9212660771886704
235872,375.0,369.25536747026484
311600,200.0,167.48284013999955
185508,508.23,504.9679900164559
218821,603.61,589.8458470444295
23643,340.0,357.00493995817686
351602,240.0,234.57014210618672
15491,292.0,253.96086931469665
331587,100.0,93.02837563287842
82473,150.0,204.10210675946584
240888,185.0,188.35135169647057
242942,100.0,141.1689946216205
283559,217.5,194.78501353589772
73011,180.0,127.91824536038362
238541,195.0,162.38141316015665
230397,345.0,347.5581254418299
201680,185.0,139.0202490778356
388883,80.0,116.66516797360707
125693,467.02,449.3704933246489
340850,394.0,397.40651972206706
210916,200.0,176.61487782821595
80572,346.0,292.2602391172096
382245,462.0,463.3667142111401
388021,220.66,219.38424544090915
42445,145.5,177.43908626331404
10924,113.0,110.10474645525488
356114,240.0,204.09090091230075
232898,350.0,343.1163456111262
120244,150.0,184.73482068894657
376562,89.0,115.44422559310689
230211,105.0,92.15553396347269
262097,100.0,135.52868064392354
352253,192.97,142.66122502816097
186806,125.0,145.4096570719126
290031,45.0,161.54215013790258
330472,245.0,242.3241405509415
214431,157.25,191.5991292920993
90388,228.0,195.6360717656914
41938,265.0,163.53404174180582
62636,131.0,113.55768448767368
215926,190.0,135.47171530470763
394497,170.0,155.7497090540188
143511,195.0,177.40952280212804
294474,450.0,441.1134754579643
330631,700.0,706.9759528278432
336689,240.0,147.79442208724902
65085,247.05,176.07520913793104
71705,270.0,249.4508066835662
407200,0.0,-0.5746147538836222
16729,143.0,150.81840376848706
292362,144.18,189.5809023437086
33676,267.5,216.96364326304632
427008,670.0,672.6487215038335
50104,120.0,153.09125079887838
266798,180.0,153.25809778789582
371816,75.0,138.7519369004307
385321,35.0,104.76374874505628
52205,75.0,165.69539604356592
88476,125.0,139.38426151437844
384819,512.0,519.3833105038876
255032,484.8,481.5458532309799
402448,159.99,151.99238105964366
171602,85.0,138.55111305964047
11763,85.0,161.90329704674252
300403,680.0,664.216013515145
310782,90.0,107.07303881981558
275358,250.0,218.53449063685116
307546,620.0,619.4470908926911
97961,420.5,394.42958643520444
47681,92.5,178.26825123665708
275977,465.0,465.7917779725482
398595,160.0,126.12219003302009
115632,75.0,147.19858680978058
4432,130.0,210.47691200010865
394110,195.0,131.00896804553233
5311,0.0,9.343833737029417
251876,0.0,4.473712957349717
330627,125.0,128.38232796127366
244457,395.0,379.2616236395441
82299,297.9,293.5541528269953
278917,305.0,298.9551410434083
218787,200.0,185.92946438683816
91551,358.68,311.6409057812885
310721,162.38,152.74914285363022
176345,398.39,393.5053367099669
425035,0.0,-0.7029822541598907
205824,337.5,419.2140480253428
80211,358.0,306.82205912464195
209276,493.0,473.07143059335533
265623,152.0,163.24925122935016
340477,425.16,408.76029515962625
366496,187.5,115.48306681889684
265065,550.0,520.862292509157
213045,70.0,126.28370824889981
137032,90.0,213.2746199026446
380101,95.0,132.14553233501718
112734,80.0,75.3095129835331
353035,646.0,631.3023786291578
403272,290.0,279.4717745268104
215560,607.5,584.3866522259457
146838,225.0,212.67010482026387
48917,315.0,238.62113572317676
48825,265.0,263.4754054618315
373711,330.0,315.0427200420889
311629,200.0,186.87383760945636
129772,135.0,107.07306020403279
418180,240.0,210.49869997083985
221250,385.0,389.5220074736529
162773,125.0,132.02386433206584
63849,296.5,195.95740470728344
332733,300.0,275.19986698633795
308305,180.0,168.80988671801367
65421,85.0,132.1010057216186
2278,193.12,193.99305421183564
91177,352.0,332.90607993034945
300690,344.09,390.25155723020515
183344,199.2,156.03352159171095
287053,528.37,495.2190231466113
40435,275.0,209.82565273901045
80849,380.0,371.47723064408245
249619,347.5,346.5735470151441
219906,98.97,100.41940105627064
290804,194.5,154.25663712616168
119890,100.0,133.54253507721944
409927,0.0,0.5116168148666916
45467,496.72,490.9038915306329
366837,135.0,164.15502827161137
313809,100.0,95.73911876049945
70378,186.0,217.32723740477567
352749,105.0,178.47605483791597
37008,465.0,454.065764472567
206681,142.5,153.83072806740503
173675,199.5,158.25526733139066
46333,311.25,104.76685869562829
59430,340.0,232.96397448360725
99924,296.83,150.45417414069644
386393,250.0,211.10398028439968
267947,450.0,393.22598651930355
44193,625.0,530.614259017017
296715,164.78,200.6009244355598
237607,189.0,212.40569339901006
334970,0.0,4.187087506722736
157871,280.0,270.9428218159913
338044,195.0,169.22862729472237
352664,220.0,175.15496931547426
253856,98.63,92.33823324855963
384695,160.0,166.43178085853384
150425,369.89,357.62618960039435
409504,0.0,0.023775581828503988
236724,608.58,563.6121370724447
343319,240.0,223.80753967771443
219778,696.85,682.3250955356581
139976,380.0,485.06059079447476
132218,0.0,0.7278507866613971
114720,150.0,165.75615622284712
230218,350.0,342.3024085701243
217699,375.0,366.3509111959159
32681,191.4,143.74992657508182
49456,123.5,118.71165930828516
238157,185.0,177.3796456815978
283375,359.0,362.91271892318514
153823,80.0,150.9253694093395
55438,585.0,557.4656846219677
86170,185.0,253.1240676861442
84290,120.0,132.16240649641048
77849,150.0,193.44116871598274
179942,350.0,340.4364618264776
286674,225.0,215.4874834330506
242816,397.5,383.10731099329877
256118,0.0,0.06277038884245693
376738,240.0,224.50751178060753
125899,188.53,175.40765164148752
154958,255.0,348.6722877817413
79636,281.0,267.0069404589752
239743,65.0,150.45296345255562
133795,195.0,180.63170660050562
101477,267.5,197.20717638863007
12393,275.0,179.3534171438017
308842,132.96,128.2339415920374
9048,154.75,189.10267300609397
154641,595.0,569.7755285288694
235837,350.0,337.9758679906899
344558,650.0,590.300271861706
382242,386.95,383.06090918674244
282422,240.0,197.1487025175212
78559,150.0,136.84611889441337
102206,208.0,210.809546768725
241168,409.25,396.21955453998584
30360,248.75,232.92325428076595
48500,500.49,490.79412053016495
42482,117.5,249.67825044717586
150835,128.89,99.25944888530091
55567,452.5,440.8433318876545
90291,218.28,184.12426868001634
232568,125.0,165.948543732319
314496,69.0,73.34783983884195
176931,250.0,204.13248526553826
301882,378.75,370.14711732116723
147372,200.0,157.53470010399028
380332,369.9,341.6946785481785
331582,125.0,176.65630955862468
205639,250.0,208.69306843322082
176425,569.0,559.4757545172727
244926,193.0,199.2109236290053
394195,191.0,127.42578118540179
238859,79.95,171.3777015047076
265416,200.0,192.0760339590058
275769,200.0,162.90836861336635
403661,200.0,151.45373179097112
421601,152.0,161.5976427428653
385480,110.0,98.97382837690365
127255,160.0,115.40888037405725
225900,190.0,199.25479769203483
166536,503.5,504.37822242451216
416477,120.0,118.45207149280272
359250,250.0,237.8565443808817
41711,311.25,276.18772205400546
165511,489.0,471.77294561870076
69020,184.5,184.2262904839472
414292,0.0,-1.236537848868316
392381,65.0,94.14052712782158
412008,273.0,248.66435534660917
149448,170.0,207.87001322770746
81298,300.0,170.67204495356114
43278,112.5,143.75096575882458
410675,29.0,161.65047307021834
419158,160.0,162.12250095733845
44878,360.0,269.14547686227155
61399,292.0,168.16325339405483
113564,684.0,671.4624198681339
249905,0.0,1.1677920504091226
286308,0.0,2.2069406279883554
366544,525.0,468.600801361301
187952,318.5,312.5781336390115
7719,276.0,383.38173700246017
228828,195.0,171.06618118348868
415541,125.0,155.78170725157992
45143,89.0,208.04514738758775
239457,239.9,190.90368348656708
231885,375.5,368.7736640902798
5393,208.0,214.8107639472344
311813,160.0,141.25151812684592
16874,200.0,221.73650418753593
300610,357.0,334.4100071017099
171265,200.0,160.56213635483368
426865,240.0,201.8865205206348
40840,345.0,286.2006556127011
278410,80.0,121.93213206850459
230680,450.0,445.45487977053864
270656,135.0,188.6811269759395
148977,0.0,0.50471454881933
329503,600.0,579.0945908835697
409047,0.0,-1.5192978335193483
277240,250.0,222.9327573944642
118548,225.0,155.45432217114734
138603,100.0,128.96356809867524
421232,162.0,141.0214373767813
250948,95.0,152.0479039997002
251698,0.0,0.2175272604819057
174707,250.0,210.92002147759814
274952,522.5,489.31317549841214
162034,245.0,215.65323895539632
37987,225.0,277.64560329596173
324061,525.0,470.9737262998098
172252,175.0,129.61869474338567
177883,475.0,476.06655322553337
409736,118.0,170.5724554414055
300011,200.0,138.5537633230562
124418,242.0,184.9402738016204
140708,199.75,171.13293186798163
68962,440.0,428.8482313203571
371840,0.0,-0.324047594039659
391885,395.0,359.0507198440854
231342,315.0,306.141157438073
127181,299.89,299.2737818700157
68627,208.33,163.17011020070134
70233,150.0,217.86417753841204
251861,335.0,328.84402663320316
104781,75.0,129.96419231819905
242040,170.0,190.2264826237589
409462,242.66,217.3112561545286
226509,162.0,161.70672873998947
83650,85.0,132.6552979532194
289014,95.0,160.69039638798998
237704,165.0,128.81619897129784
111897,0.0,0.0678382313594572
27491,370.0,346.7823836992535
98848,290.0,240.47885267004466
341010,240.0,218.63185357912673
426276,555.0,511.03049940348455
281237,130.83,162.22846433865647
44616,95.0,174.39942547773828
312739,90.0,109.87253992801921
421891,240.0,161.86270630347704
7805,143.0,200.9549305822206
185287,250.0,250.15890411225223
272180,327.85,323.6586746440666
124817,250.0,190.91261731775523
118626,400.0,369.5426878008342
318801,300.0,288.39906097317623
357156,195.0,242.42403095038338
296042,210.0,165.9415227156945
217210,81.89,113.21144626082881
296892,248.52,202.3795638675529
233632,525.0,521.1900181320162
61870,95.0,156.8198981822533
50888,227.22,180.01163256746167
256253,245.0,227.88818149987569
264985,198.4,140.50619552184358
175640,200.0,175.39281064035188
274583,480.0,453.47102959977946
26128,169.99,160.79985953140584
244233,140.0,146.48011021527205
425577,645.0,633.9977591657557
376741,125.0,122.73737805196443
177508,134.0,130.5993359769596
109446,192.5,196.90528851585918
284551,101.0,191.77735733446255
69240,231.0,201.21781953453564
298175,0.0,-1.5479289098701232
407983,80.0,150.4255263135058
131248,0.0,2.0893099590795368
151843,307.5,307.4381055589036
285727,0.0,4.060024706379065
42711,75.0,126.88387311749163
380079,357.0,323.783462397121
153287,200.0,156.98646422711604
233661,300.0,279.9480773859657
37392,120.0,172.30488003323708
285563,0.0,3.130769859781497
199377,95.0,139.91195369549175
325180,200.0,175.82034449703804
16462,121.0,155.4586571695332
132140,0.0,0.8149684906745579
84134,179.65,178.19416227272146
363611,381.27,382.76258685376814
361711,618.37,623.4739519078277
394985,192.42,109.25510188467257
300502,685.0,656.078220624954
105753,170.0,183.8732091101574
103231,280.0,140.6359337505785
85686,244.0,190.42036351317836
69851,525.0,537.0911383694623
282842,240.0,204.64180959232212
106453,85.0,218.37669371145958
58006,125.0,247.74307854015535
141708,625.0,232.03457288167021
226439,110.0,140.34095238438243
251062,199.0,193.23309346055595
85744,353.75,297.05181017281893
135022,140.18,148.99328105294052
206776,650.0,658.7320201267387
6478,184.0,168.1162255086212
242082,45.0,113.32011843298326
324165,350.0,342.6092380814025
389278,150.0,117.90729357216803
175519,212.5,196.6085734448106
91758,160.0,248.34306903399923
423308,106.0,114.8053730334299
330845,100.0,98.97794352671967
194881,175.0,149.17745659537425
317885,85.0,85.204959682856
127199,85.0,121.74546036901978
19122,121.0,159.54609368798765
321628,89.0,84.40593143796909
291804,105.0,119.94365000457726
343805,384.0,366.065614711427
259696,460.0,465.5495979854383
218219,115.0,188.24286791925078
28729,229.0,202.1724534302926
225164,0.0,0.9795086977034376
160159,0.0,2.0476517715615072
113539,80.0,79.86408510842587
158540,117.5,130.18771660767018
382599,435.0,437.0696044973523
329212,552.6,685.2332440548396
155063,185.0,166.1106180908117
216809,200.0,133.39906862035735
395781,150.0,149.14606863933764
833,360.0,241.49999758096322
421799,0.0,-1.2792343553726697
380025,354.0,406.0987456790118
131961,0.0,-3.0560161869567266
134534,175.0,214.51580081972764
336688,200.0,167.7752909984797
23006,627.0,618.2779965312782
42079,230.0,226.96468531102767
160060,585.0,553.5746681427987
197214,345.0,343.74920527165875
99897,159.0,170.50441826449128
101134,104.0,169.6036516268525
57127,120.0,118.65727283484132
50382,130.0,181.79432654789716
17330,110.0,116.77352159473767
110666,0.0,0.900723483685674
324992,200.0,220.2267050537274
318679,90.0,87.68440587697462
308962,120.0,142.83910918791005
87170,110.0,117.47465800712301
290000,105.0,117.72488496083959
117041,125.0,175.53203832312343
29156,360.0,343.5800661168099
145410,550.0,532.2531401700871
225357,0.0,4.961148413142512
136363,200.0,172.4111678155131
256988,200.0,167.91061540130116
92315,203.3,148.11408620568054
213788,405.0,407.57481166708374
100467,140.0,152.58789362332664
140881,265.0,252.7077550438899
56245,283.0,218.68675774490947
9457,250.0,239.89237252288223
267253,550.0,557.9063123940748
310648,162.38,154.56478362332535
21406,360.0,194.28213609721104
401770,160.0,147.68703022082528
125945,110.0,132.77892468218818
349633,476.0,461.0593962669844
420809,230.39,172.3740386178715
198817,291.8,290.08855382595067
217637,538.73,531.3069809474282
188321,200.0,145.73829347366475
151177,382.5,384.85894656453894
267274,275.0,265.9353857473715
288892,219.0,165.49546376544356
126456,85.0,127.33231202285006
352294,240.0,222.3823115432112
14857,330.0,322.01844995852065
139276,683.0,674.5882404076077
158206,400.0,371.7894517412195
66706,143.0,215.97875488357246
135132,250.0,293.8032481852531
410985,100.0,139.50918186371422
336866,125.0,170.71650924405932
232150,250.0,237.99120563608878
164153,110.0,149.44902132983765
219007,82.0,127.84281932517808
280787,643.01,637.4355430804236
307609,141.25,188.52864054818798
241802,445.0,445.1584208898239
212718,69.0,140.66979936629295
283212,145.0,164.38448804900875
251322,375.0,354.6464057268593
271629,385.0,379.9306863173051
63506,130.0,192.07201668446854
376401,249.3,217.38065686779674
69885,179.1,222.83810081869487
378072,160.0,155.79146742021786
240015,249.9,206.65835444236507
303454,537.0,535.8031091592169
135931,200.0,142.36135994234738
412123,80.0,165.37813611994696
395010,695.0,716.4990644842376
20328,120.0,130.82617704977622
356790,235.5,217.06821079094505
286124,150.16,136.26367472319995
53849,360.0,187.21837916377342
207913,90.0,109.14428187998897
403652,665.0,676.1956117892549
58470,319.5,129.08234793421207
359159,398.16,398.24454162739136
359491,250.0,234.92156422144168
249493,190.0,146.66275896565045
95416,202.0,174.22624296891493
26873,101.25,186.77916938545155
410391,165.0,142.29692775114137
342820,240.0,235.7090128091582
315212,150.0,143.10426733587713
413487,0.0,-2.479990672273443
133975,262.5,254.21150097379967
58280,259.75,218.3975858373048
197301,120.0,163.84826623928484
102778,267.0,255.38846226810014
284340,121.05,131.30798300615464
184493,250.0,232.96857478816818
325484,175.0,164.07886486245627
1313,375.0,370.2977546390579
12642,75.0,118.01398629755893
132836,165.0,149.82477563089074
94308,180.0,211.1069478697963
72920,430.0,428.37987392132356
203361,300.0,285.26725660349825
172841,632.0,640.1296746472001
406161,200.0,183.0431510414138
329047,120.0,100.72765576108844
293966,525.0,520.3847326156779
223079,275.0,270.4299517232695
128283,0.0,8.902642620966505
109540,146.0,169.04769177411794
244373,190.0,156.13700457151893
119945,95.0,192.58098121286042
224607,593.0,552.7894587208091
193274,75.0,161.275207653414
127373,234.0,223.49460937250652
146217,472.5,464.8659868796585
199902,93.75,173.39283835840314
71167,240.0,247.69513225265197
131099,0.0,2.0283624693334024
197601,50.0,111.0623477836769
352710,215.0,188.83690128969644
132309,0.0,3.859797399322358
106824,240.0,202.9794008564036
235010,230.69,229.0853483031987
374953,187.5,161.8489247026037
127722,349.95,349.3510377922877
152446,171.29,112.30084031469691
334654,580.5,567.1905108882758
49517,548.75,527.4390817291408
117091,583.87,568.1062012898901
48348,110.0,161.59499351194873
26364,246.55,210.99606403260333
148583,450.0,439.1992350819202
195348,275.0,264.51899488641476
9074,90.0,201.02639542315072
375464,150.0,237.53905401504488
306493,150.0,116.89089294611578
316279,100.0,95.11556654467483
223587,247.5,219.71844995128586
